,unique_id,material,label,minor_axis_length,area,eccentricity,major_axis_length,bbox,red_intensity_mean,green_intensity_mean,blue_intensity_mean,red_intensity_sd,green_intensity_sd,blue_intensity_sd,hue_intensity_mean,sat_intensity_mean,val_intensity_mean,hue_intensity_sd,sat_intensity_sd,val_intensity_sd
39,div_2019_bog01_1140_2021_0908,berry,40,1.6865766659196348,2.7361383429634936,0.5797232797436761,2.069893072992011,"(853, 645, 963, 735)",167.04876180750574,131.97281082461066,34.23934133265254,19.566319778367372,27.680886072407294,13.955334833284109,21.980214449834058,204.38741383712025,167.04876180750574,3.4530279830444552,17.43699112695314,19.566319778367372
40,div_2019_bog01_1140_2021_0908,berry,41,1.5124891105108011,2.1221312958700778,0.5331486458418468,1.7877665750191625,"(855, 834, 949, 916)",160.60895325872283,129.85648452929559,23.57636603028308,21.654199522698796,33.844002910416116,10.5203615090342,23.050362080316,218.99917709019093,160.60895325872283,4.565170493334994,14.570282076775849,21.654199522698796
41,div_2019_bog01_1140_2021_0908,berry,42,1.5766544282933097,2.000237974234354,0.22387550718111,1.6177156935605332,"(864, 463, 950, 550)",152.9615854723241,117.39322507420988,29.758163087131134,30.984023293616783,47.67351288163529,17.381432785320843,20.620569233455562,208.832198358652,152.9615854723241,6.784318458147241,21.366727873038144,30.984023293616783
42,div_2019_bog01_1140_2021_0908,berry,43,1.6238034560664683,2.2401827076548186,0.3826967618628829,1.7576026995964933,"(869, 275, 960, 366)",124.07826629248518,69.3429996881821,14.681789834736513,24.44249186420076,31.68938692428006,8.405971538581156,13.807452447770501,224.07982538197692,124.07826629248518,7.220881481442272,17.94670039586422,24.44249186420076
43,div_2019_bog01_1140_2021_0908,berry,44,1.707175415563316,2.7050537996237245,0.5343834439382713,2.019747080214634,"(958, 373, 1062, 469)",157.63511943189155,97.74293092317625,32.27876049063912,28.0720387673762,38.36363536553071,12.37068504292861,15.104970948999354,203.87643641058747,157.63511943189155,7.72242514030239,16.209286284875883,28.0720387673762
44,div_2019_bog01_1140_2021_0908,berry,45,1.4586577385544046,1.7536572147076464,0.3097561464220935,1.534111423246898,"(961, 560, 1043, 637)",146.86476797450706,89.8994224258116,22.485759808803028,32.64061144534106,44.432544238625745,11.148293666219022,15.304919338777136,217.35610436168093,146.86476797450706,7.531810895259271,15.791595367360067,32.64061144534106
45,div_2019_bog01_1140_2021_0908,berry,46,1.8064245914269812,2.66907955283725,0.2858965347242435,1.8851080740759794,"(962, 186, 1062, 287)",151.15140015702696,88.1274535461921,28.843627322690395,24.547727441369506,43.25468821871143,12.118872395159178,13.901727296519235,207.33538340748495,151.15140015702696,8.499989971819183,16.38535633309827,24.547727441369506
0,pyt_2018_lwr5_2439_2021_0915,berry,1,1.5292845355257594,2.6449969887822693,0.7228061387599992,2.212984069029919,"(83, 228, 174, 344)",162.15524529268606,106.2295375944665,25.872934545920327,17.79451561002642,26.66666240171085,9.65371982857898,17.483924682976816,215.06020238247726,162.15524529268606,4.190814009621503,11.962912377868225,17.79451561002642
1,pyt_2018_lwr5_2439_2021_0915,berry,2,1.5439009736694018,2.304166071565033,0.5864382113272855,1.9060647847434848,"(89, 426, 179, 525)",161.80679311865902,120.4283193647993,22.976179973533306,19.695648248810674,32.55216551532099,8.374084812676042,20.828554624319953,219.58314953683282,161.80679311865902,5.237347005884151,10.386270308936348,19.695648248810674
2,pyt_2018_lwr5_2439_2021_0915,berry,3,1.3594782712398013,1.766832239848794,0.5740737137425355,1.6603227378654488,"(98, 807, 172, 895)",145.6496644295302,72.49300095877277,32.5679769894535,35.7433670892227,41.608782663440905,18.725128097657425,10.741514860977949,201.2339405560882,145.6496644295302,13.760167073729548,22.163450138818874,35.7433670892227
3,pyt_2018_lwr5_2439_2021_0915,berry,4,1.569471155214542,2.460013210650449,0.6210997227071859,2.00256218529287,"(99, 618, 185, 725)",136.43423770830464,64.15438644814763,25.209613000964055,33.66729609988829,35.65477776726117,13.556590845497576,10.410549511086627,210.02520314006335,136.43423770830464,13.043955183293823,17.212471128524168,33.66729609988829
4,pyt_2018_lwr5_2439_2021_0915,berry,5,1.6231549926180617,2.5088001411467533,0.5697161929187856,1.9750219263934794,"(172, 158, 279, 249)",172.55138419986497,117.373396353815,33.44388926401081,18.121846200036163,23.2240956126727,13.679281642362406,18.148278190411883,207.0263335584065,172.55138419986497,3.837678627952315,16.620293254546738,18.121846200036163
5,pyt_2018_lwr5_2439_2021_0915,berry,6,1.7345130196303822,3.350035894079554,0.7188402976788437,2.495073037804405,"(175, 898, 310, 996)",150.94124190938513,72.75343851132686,28.205906148867314,26.491054661874784,35.22217808131017,14.494352121932103,10.510214401294498,209.614178802589,150.94124190938513,4.727772986679776,17.510327200549252,26.491054661874784
6,pyt_2018_lwr5_2439_2021_0915,berry,7,1.625258902012532,2.3502426170337647,0.47287028592211505,1.8445122938276504,"(184, 529, 272, 629)",171.78823699005335,156.24823410696266,42.85887271154678,18.292057922457637,19.496962504535034,17.87763267581816,26.36326942482341,193.233242035462,171.78823699005335,0.8270126876321436,22.052124205589696,18.292057922457637
7,pyt_2018_lwr5_2439_2021_0915,berry,8,1.5073694751853062,2.2838381838582396,0.6286580265419132,1.9382854865102062,"(184, 715, 277, 815)",171.1057706571725,143.1014686248331,33.34371754932503,17.06268965783258,24.951139303412383,13.411191274182299,23.911437472185135,206.62008604064678,171.1057706571725,2.7471750043469934,16.584363051136805,17.06268965783258
8,pyt_2018_lwr5_2439_2021_0915,berry,9,1.337966580034865,1.8776192278508181,0.6673776351224618,1.796604802404017,"(192, 342, 270, 437)",151.90635149765427,92.66456153013353,24.2098520389751,23.538800621219927,38.761313804254925,11.865562819853036,15.630277878022374,216.0218332731866,151.90635149765427,6.281117977558562,15.735042035153871,23.538800621219927
9,pyt_2018_lwr5_2439_2021_0915,berry,10,1.6038249550646215,2.6846363698105167,0.6638539002049582,2.144545840283595,"(248, 55, 364, 143)",174.20482079757699,127.9150681474003,38.74469964664311,16.876666727738737,29.401041338872606,12.600852752051917,19.734729934376578,199.32395254921758,174.20482079757699,4.3629850858583,15.134011050788253,16.876666727738737
10,pyt_2018_lwr5_2439_2021_0915,berry,11,1.3611439907420277,1.7549743053531646,0.5621459705559012,1.6458057993344657,"(281, 442, 363, 526)",145.9511583011583,88.82934362934363,21.57837837837838,26.697159925340145,39.24074575448848,11.88879601681418,15.435907335907336,219.1503861003861,145.9511583011583,6.489190912133505,16.143396089505575,26.697159925340145
11,pyt_2018_lwr5_2439_2021_0915,berry,12,1.3476039401291033,1.9745154925865334,0.6962525925683499,1.8774168871625192,"(281, 814, 379, 892)",154.44663692518876,88.8117707618394,21.835964310226494,24.12009675096399,40.23070162893303,10.688106381875976,14.572752230610844,220.41678105696636,154.44663692518876,6.8319387139611685,13.673945077767891,24.12009675096399
12,pyt_2018_lwr5_2439_2021_0915,berry,13,1.4404747311540518,2.094111231928168,0.6328809304916446,1.8604796057290816,"(282, 626, 372, 719)",149.4766219058405,80.44199967642776,24.140915709432132,28.26529126256804,38.92828242351871,11.84541715288316,12.805047726905032,215.8838375667368,149.4766219058405,6.443990169488825,14.033384026453824,28.26529126256804
13,pyt_2018_lwr5_2439_2021_0915,berry,14,1.248412999828123,1.479192628797667,0.5645089197065924,1.512445132231215,"(290, 256, 361, 336)",167.32088868529547,139.08268437929456,28.869903802107192,16.01680744388327,23.053718218865672,12.682042315338775,23.900595510765,211.8334860284013,167.32088868529547,2.8413081792400487,17.655168659087263,16.01680744388327
14,pyt_2018_lwr5_2439_2021_0915,berry,15,1.3810807838552839,2.2553791410687287,0.7491684598601511,2.085029439351959,"(369, 140, 454, 248)",168.73636773321317,105.20985428871865,41.77933002854139,22.531203890859608,35.28993589421997,16.690219961498883,14.897251013970257,194.13159080666966,168.73636773321317,5.2039625028764185,18.224282961964413,22.531203890859608
15,pyt_2018_lwr5_2439_2021_0915,berry,16,1.6284168518276392,2.7615435449678847,0.6580942919487622,2.1627573683153543,"(375, 330, 469, 444)",149.09422156790578,71.7650595019016,26.639798797693533,30.457255562024756,36.360986588895564,17.236647173951546,10.571340939761992,212.6302294197031,149.09422156790578,5.098998644102487,22.161665825294,30.457255562024756
16,pyt_2018_lwr5_2439_2021_0915,berry,17,1.5330823096238453,2.2245485113800925,0.5617778429363045,1.853141908199778,"(375, 521, 459, 621)",175.4141029546147,150.42187024063358,41.527109351203165,16.427380387281037,25.178308439502544,16.616825705222425,24.431465123362777,196.13859275053304,175.4141029546147,2.744103397841168,20.225660683292777,16.427380387281037
17,pyt_2018_lwr5_2439_2021_0915,berry,18,1.512066826980843,2.284515780115133,0.6247132661857012,1.9364264939286813,"(375, 710, 463, 812)",129.47278659350437,57.089129467596024,21.85110484947353,33.186870082768266,34.48971551814128,13.384404995690526,8.920658460625834,214.8253003114341,129.47278659350437,5.268844519252863,16.676481283367107,33.186870082768266
18,pyt_2018_lwr5_2439_2021_0915,berry,19,1.2725073447632878,1.4348100739711682,0.4696242707367098,1.4413362815474728,"(386, 919, 460, 996)",165.86186540731995,145.91570247933885,28.61770956316411,14.225525317056997,16.760194210828256,8.90747496321213,25.659976387249113,211.62573789846516,165.86186540731995,1.4112355692059022,11.296307496804147,14.225525317056997
19,pyt_2018_lwr5_2439_2021_0915,berry,20,1.7470148699375652,3.062057484899981,0.6289921264371623,2.2472197640256963,"(457, 807, 576, 906)",165.34576233680016,114.55067492808143,30.673268422217305,23.2888443071625,37.958232672582454,17.474668422429847,18.52024784244302,210.4458951095375,165.34576233680016,4.6610232473586635,22.1866617095139,23.2888443071625
20,pyt_2018_lwr5_2439_2021_0915,berry,21,1.5736653884358194,2.5006689860640363,0.6299462175883696,2.026251418617282,"(465, 55, 550, 164)",151.46985503319334,85.8023303075464,26.149573228559817,25.470855278162972,29.89622705874013,14.309415248056723,13.939439100392901,213.3742040373933,151.46985503319334,4.313609302010121,19.90741491168954,25.470855278162972
21,pyt_2018_lwr5_2439_2021_0915,berry,22,1.4412210010942954,1.9850182345683767,0.5729731066019911,1.7584997855519457,"(465, 435, 545, 531)",151.04557091653865,107.27956989247312,17.569551117938214,15.40845615253151,18.220736319889397,11.151476151844404,20.158900836320193,226.77043864140637,151.04557091653865,4.20390554930167,16.534882159775652,15.40845615253151
22,pyt_2018_lwr5_2439_2021_0915,berry,23,1.4135175135250315,1.9873898214675025,0.6192167556745857,1.800154515765846,"(465, 627, 543, 724)",155.85185816570063,110.66621206955335,22.894988066825775,21.547354524411595,33.25153504561715,17.749042859905117,19.668598704398228,220.181725196045,155.85185816570063,4.6797500647457575,23.91228815649261,21.547354524411595
23,pyt_2018_lwr5_2439_2021_0915,berry,24,1.6731717485851496,2.937718571760094,0.6684505363188186,2.2496227232165644,"(469, 240, 559, 360)",150.0266405258909,100.77580440548957,20.639603275285435,25.170480533860406,38.84723141072812,10.567010854480849,18.08972436858494,221.87833006573635,150.0266405258909,6.248959728361551,14.052353788938612,25.170480533860406
24,pyt_2018_lwr5_2439_2021_0915,berry,25,1.498634002921632,2.236406445875722,0.6182253593333653,1.9066568686057899,"(555, 155, 645, 251)",136.10892289047115,68.86971670958945,18.17300409028935,27.360721889675276,34.82986535625388,10.453208582080874,12.128616876230874,222.7856385396152,136.10892289047115,6.264819476818278,15.240254775806855,27.360721889675276
25,pyt_2018_lwr5_2439_2021_0915,berry,26,1.717419676860411,2.819816823060693,0.579534620113614,2.1073988484017208,"(555, 332, 668, 430)",173.471464616124,136.19704433497537,35.37991108975129,17.64807412571665,25.544962274309505,15.31500596806214,21.973086627418,204.48948696383516,173.471464616124,3.222606741345367,19.23840647779952,17.64807412571665
26,pyt_2018_lwr5_2439_2021_0915,berry,27,1.3525880478468555,1.9629963562193504,0.6822856609532757,1.8501087876173474,"(557, 906, 653, 987)",148.32240248532966,94.90248532965137,24.252847773558855,20.879686217489034,26.48984898880412,16.423737094431434,16.983603727994478,215.02588885053504,148.32240248532966,4.5982062349249,24.543601058010847,20.879686217489034
27,pyt_2018_lwr5_2439_2021_0915,berry,28,1.776163957359562,3.30124896358325,0.6699430380203468,2.3924219328918612,"(559, 713, 687, 810)",157.38485221674875,92.21346469622331,23.172721674876847,21.342029551771056,35.46391177993195,10.120620591025734,15.085488505747126,218.7418924466338,157.38485221674875,6.216897461521818,12.586123096982883,21.342029551771056
28,pyt_2018_lwr5_2439_2021_0915,berry,29,1.4793694508484434,2.125958256002144,0.5951035084113303,1.8408152531499136,"(563, 530, 650, 624)",162.2006374501992,135.81274900398407,27.931474103585657,17.536422643046944,22.829494378074056,13.425862737913624,24.091474103585657,212.67123505976096,162.2006374501992,2.134724997526948,18.51671263161468,17.536422643046944
29,pyt_2018_lwr5_2439_2021_0915,berry,30,1.4011786785156977,1.8450946075199486,0.557005300041606,1.687132569901227,"(644, 66, 735, 143)",139.1030113845024,59.67407271391847,26.446749908189496,25.758686965902633,28.109651250095297,14.146718594208574,8.59144326110907,209.27396254131472,139.1030113845024,3.3702801563046427,19.087247964740527,25.758686965902633
30,pyt_2018_lwr5_2439_2021_0915,berry,31,1.625823890856925,2.619925927277224,0.6153044332653806,2.062470368707692,"(650, 422, 737, 532)",161.75197206776153,129.2800982800983,30.37165395060132,21.501145866168446,36.48022180718865,16.4235209427984,22.432949696107592,209.62226820121558,161.75197206776153,4.813641823343726,21.67568235756545,21.501145866168446
31,pyt_2018_lwr5_2439_2021_0915,berry,32,1.3426446175673747,2.048712282716329,0.7244560505898874,1.9477785126049947,"(653, 631, 750, 716)",141.48238796097237,66.58376054241772,21.94923102364809,23.85448650178634,24.358497879232463,14.430145794279559,11.057549197949397,218.35687117578965,141.48238796097237,2.5297950940694993,20.24681455407268,23.85448650178634
32,pyt_2018_lwr5_2439_2021_0915,berry,33,1.5479654065382287,2.466450375090934,0.6543208174036632,2.046985519269318,"(653, 811, 761, 897)",175.81016483516484,137.1456043956044,43.378708791208794,19.687739699577598,35.73884145255648,18.540677361253515,21.28447802197802,194.27362637362637,175.81016483516484,4.531450626729149,22.16587360749583,19.687739699577598
33,pyt_2018_lwr5_2439_2021_0915,berry,34,1.6734400139274892,3.030549258954451,0.6899210657411291,2.3117496900323853,"(661, 232, 754, 356)",139.26450531022917,77.35069871436556,20.276690888764673,28.310038237367845,36.71996189817715,10.60860250847481,13.628395751816658,219.68775852431526,139.26450531022917,6.099004193284087,14.15742722455616,28.310038237367845
34,pyt_2018_lwr5_2439_2021_0915,berry,35,1.7681884989541863,3.110844415396285,0.6187310194424132,2.250740782564455,"(740, 711, 857, 816)",124.67697669353082,46.78250925724243,23.619363972990634,36.743181885043064,26.95635417859595,15.65386972075366,6.848290132868656,209.44064473970812,124.67697669353082,9.449873879127628,21.909014523250423,36.743181885043064
35,pyt_2018_lwr5_2439_2021_0915,berry,36,1.568751368234266,2.3546469927035703,0.581644877629374,1.9285330351189398,"(750, 154, 845, 254)",135.44014388489208,39.04244604316547,24.662014388489208,22.95243313964027,15.713122767623181,9.146505971233351,4.4896402877697845,209.6958273381295,135.44014388489208,11.169786805515988,12.396698208546702,22.95243313964027
36,pyt_2018_lwr5_2439_2021_0915,berry,37,1.5567293436882157,2.8167676399046737,0.7438676399086702,2.3292930279126582,"(753, 876, 839, 1001)",105.62172239595863,47.554847245609814,13.54113543420736,39.803017071850796,31.84698027620538,6.944316409286824,23.833413519364928,219.06038008178976,105.62172239595863,47.338681001850766,18.857121038377493,39.803017071850796
37,pyt_2018_lwr5_2439_2021_0915,berry,38,1.415913546443312,1.8427230206208227,0.5245369867719115,1.6630656175822878,"(754, 350, 831, 440)",153.01912116197832,91.68578782864498,15.774223202794632,19.51157609355432,18.38091576172402,9.483835795889172,16.671079242507815,230.09854752711897,153.01912116197832,4.398151025641904,13.225824928197904,19.51157609355432
38,pyt_2018_lwr5_2439_2021_0915,berry,39,1.529551481636929,2.484745474027048,0.6778956971584431,2.0805749039163737,"(754, 509, 839, 621)",161.05794927733842,115.91382601581674,30.44232342514317,18.550560966826737,24.177265367023786,14.9305779345482,19.666621216253066,208.81142623397872,161.05794927733842,3.9381620562046127,19.042072326117324,18.550560966826737
39,pyt_2018_lwr5_2439_2021_0915,berry,40,1.6489528801904656,2.9140027027688356,0.6841439631250953,2.260861967840454,"(832, 607, 939, 716)",176.3630973142658,145.9290780141844,47.755028485059874,21.687679204160858,32.04326284611135,20.700315529431517,22.86548075805139,188.67189861643996,176.3630973142658,3.520454642219897,24.47837894308741,21.687679204160858
40,pyt_2018_lwr5_2439_2021_0915,berry,41,1.5231566674923442,2.2828217894729,0.6078035602088702,1.9181221452491701,"(834, 427, 927, 522)",162.47061442564558,128.92861383199764,27.933066191748292,19.904449258281275,28.678654459661807,12.615643824570023,22.474621549421194,212.75942416147225,162.47061442564558,3.776600722011558,16.166234552029604,19.904449258281275
41,pyt_2018_lwr5_2439_2021_0915,berry,42,1.8127419047792348,3.509948610706329,0.6822122348792119,2.4792880909447574,"(836, 783, 935, 917)",163.9127413127413,106.69942084942085,28.593532818532818,22.25710402001553,29.122275829191892,15.297176433061512,17.253185328185328,212.61476833976835,163.9127413127413,3.5295347195218003,21.099144387042152,22.25710402001553
42,pyt_2018_lwr5_2439_2021_0915,berry,43,1.3534502323617261,1.9335209190445,0.6699639599499273,1.8230897859694697,"(849, 243, 935, 333)",151.3672682670405,98.11371999299107,24.63027860522166,25.053516246466227,38.26665635919422,12.363570445649504,16.87524093218854,215.1366742596811,151.3672682670405,6.102580431034497,16.28127669829626,25.053516246466227
43,pyt_2018_lwr5_2439_2021_0915,berry,44,1.4477117915499391,2.240810821545527,0.6813183870785398,1.9777829435101344,"(939, 157, 1031, 252)",136.82930148170547,58.273964318113094,23.36921681282129,26.903214070661676,29.886833164311824,8.574125573687096,8.574690051406108,211.3574236468098,136.82930148170547,5.13009764937654,16.8982844845611,26.903214070661676
44,pyt_2018_lwr5_2439_2021_0915,berry,45,1.2382510345683806,1.3396077998776859,0.44365442099006097,1.3816713628175068,"(944, 536, 1016, 607)",165.35685381891756,129.24886191198786,30.167931208902377,15.827403350799818,20.35477645670865,8.516794288122941,21.980526049570056,209.03034901365706,165.35685381891756,3.2406240190481506,10.037012410980637,15.827403350799818
0,pyt_2018_lwr5_2236_2021_0915,berry,1,1.6599547606781533,3.302717149965064,0.7597446271010737,2.552906293322128,"(74, 435, 189, 553)",151.0676668391102,76.44862907397827,34.47718572167615,35.732633275416,42.97492711466337,15.81843182022396,20.2237972064149,199.20186239006725,151.0676668391102,39.95304658427164,17.313228188377902,35.732633275416
1,pyt_2018_lwr5_2236_2021_0915,berry,2,1.9511641879164303,3.2487254986774814,0.40587005262321635,2.134914586382888,"(87, 817, 194, 932)",170.41958556852845,122.61891238035132,41.09130114652361,24.704998246888994,42.18447657748448,15.482128496686965,18.62680130430209,195.12001682970444,170.41958556852845,7.9070803553686515,17.423852152574806,24.704998246888994
2,pyt_2018_lwr5_2236_2021_0915,berry,3,1.8180142839672087,3.0279748231598993,0.5243859533876364,2.135120968960938,"(95, 255, 196, 369)",106.38562239024941,24.021555129217923,22.915810856562466,31.835213136220172,9.288458623539738,9.346272189927424,58.664936237444984,201.89030583455593,106.38562239024941,83.05402401889835,16.6306673606144,31.835213136220172
3,pyt_2018_lwr5_2236_2021_0915,berry,4,1.688419628093016,2.8301193415427477,0.6168735634068567,2.1452173559796077,"(100, 647, 198, 757)",152.17157691378895,93.61241246075826,28.037189084762133,33.25268451469223,47.12457074941601,10.761753012932475,20.92332769862352,208.7487321902922,152.17157691378895,31.673286720124757,13.449791756605881,33.25268451469223
4,pyt_2018_lwr5_2236_2021_0915,berry,5,1.8413637946236387,4.392801755075105,0.8017961293688937,3.0812767658871656,"(183, 919, 290, 1083)",146.06635550369506,41.00140023337223,28.401711396343835,24.775083778966152,13.060336225596048,9.462133842084956,8.301361338000778,206.04690781796967,146.06635550369506,29.46636306056192,11.632271512290655,24.775083778966152
5,pyt_2018_lwr5_2236_2021_0915,berry,6,1.8842122393098122,2.98936054090992,0.38064918569787093,2.037604042211277,"(188, 364, 292, 472)",123.19272976680384,45.11442615454961,25.633630544124372,34.96750248048299,28.514198124360323,13.391483218990997,19.678898033836305,203.78760859625058,123.19272976680384,47.517976076040675,18.342420047585986,34.96750248048299
6,pyt_2018_lwr5_2236_2021_0915,berry,7,1.5987000293847802,2.9087147832904936,0.7261885099027454,2.3253966252225906,"(189, 167, 288, 284)",168.6437969924812,121.72767857142857,45.423167293233085,29.150544222020812,46.90439399060612,21.8684167091893,19.738369360902254,188.67692669172934,168.6437969924812,16.677412394706842,25.14577692817809,29.150544222020812
7,pyt_2018_lwr5_2236_2021_0915,berry,8,1.7065021332846784,2.442267922483219,0.3557273837678248,1.8259371090805432,"(189, 550, 284, 648)",154.5525395270743,80.08157268784105,38.23996082272282,33.796601915317886,44.05191971403214,19.519258811671648,11.601231285854205,195.42661256471246,154.5525395270743,16.286358982273914,20.22782737864746,33.796601915317886
8,pyt_2018_lwr5_2236_2021_0915,berry,9,1.5299307027259776,2.2481713532974807,0.577653472969751,1.8742671247837233,"(193, 738, 277, 838)",168.1185590515276,112.07569539443685,35.55221158230734,31.77215378095737,49.840847638063664,17.77385261135501,16.766833865329076,203.843593251254,168.1185590515276,7.744517628508871,19.835675665351292,31.77215378095737
9,pyt_2018_lwr5_2236_2021_0915,berry,10,1.4407659022922241,2.463796239135862,0.7549545215612071,2.1970358412752833,"(271, 646, 379, 741)",162.68807212205272,82.15270457697642,40.503328710124826,28.654204751811513,44.781415293103045,18.514246192647526,10.39361997226075,194.58529819694868,162.68807212205272,11.745845941520397,19.416952291339943,28.654204751811513
10,pyt_2018_lwr5_2236_2021_0915,berry,11,1.8311981459092816,3.2289057785845716,0.5890499873234635,2.266063425351363,"(280, 816, 384, 935)",171.8579743888242,92.95618583977141,46.90020107947931,31.015277595831233,45.94330604333245,27.631881767278195,11.158535294740185,190.09926976399618,171.8579743888242,5.348343153452888,31.74096609200718,31.015277595831233
11,pyt_2018_lwr5_2236_2021_0915,berry,12,1.84636935317715,3.330396414232748,0.5987418012929452,2.3052469609303086,"(287, 264, 389, 388)",162.01641699158628,89.22183459880976,27.820644366919762,19.64348613760153,36.0355645428592,7.847552763667972,13.200184691155346,211.5623845680279,162.01641699158628,6.8037214716428105,10.865918691917198,19.64348613760153
12,pyt_2018_lwr5_2236_2021_0915,berry,13,1.3244786597975768,2.300796127337276,0.804913894410132,2.2320481117359714,"(293, 431, 365, 552)",115.41021832763998,41.0452992722412,21.691222337739493,32.011260125731205,26.80673603120419,10.94349780695045,47.27833061042626,209.09460864399227,115.41021832763998,72.92221166538631,20.293607286578766,32.011260125731205
13,pyt_2018_lwr5_2236_2021_0915,berry,14,1.6446027182125487,2.951429697283834,0.7028565905901599,2.312005779541167,"(368, 554, 484, 656)",143.9299525298136,66.99039018177608,29.646983906448998,40.04400529122766,43.275373198641034,17.821320760589526,9.563737408822508,205.2243834664814,143.9299525298136,13.72154043194326,20.68792901553258,40.04400529122766
14,pyt_2018_lwr5_2236_2021_0915,berry,15,1.7763112540249093,3.3372308004716826,0.6789612866575262,2.4194687833020185,"(376, 355, 478, 483)",178.68144583248002,137.83227524063076,36.71011673151751,18.287949773004712,22.966570695936547,17.245211845793012,21.370980954331355,204.42688920745442,178.68144583248002,1.7355038999835848,21.292866556149196,18.287949773004712
15,pyt_2018_lwr5_2236_2021_0915,berry,16,1.7848130663146324,2.729995583142358,0.4060607343877223,1.9530784032517778,"(377, 930, 481, 1028)",150.28426586556515,50.98335210915008,39.1473275754162,37.21685685108281,27.898953056585984,20.809941090659947,10.782325697834523,192.65990737263738,150.28426586556515,35.85451413771546,22.873522210552036,37.21685685108281
16,pyt_2018_lwr5_2236_2021_0915,berry,17,1.8193071863761774,3.867920891924941,0.7492645669532059,2.7470744509761382,"(379, 138, 486, 281)",160.22086756780635,82.524869688135,38.10071561091969,35.059078067600794,50.16880661424151,18.354032241773865,16.344906793886384,197.17554554289248,160.22086756780635,32.17843215661169,18.148663582772315,35.059078067600794
17,pyt_2018_lwr5_2236_2021_0915,berry,18,1.9199569551697588,4.495659267971068,0.7745784214256977,3.0356112284529706,"(459, 815, 597, 958)",115.17391304347827,30.298114928549712,21.058072362420187,33.48256636598755,15.967221843513885,8.689281938556025,32.67839768926726,208.94983277591973,115.17391304347827,65.7597691666421,14.693997657741477,33.48256636598755
18,pyt_2018_lwr5_2236_2021_0915,berry,19,1.7038795867110708,2.9565554869630346,0.6458656737049001,2.2318124377773576,"(465, 649, 582, 750)",160.13696255201108,72.60610263522885,32.29311141932501,29.862562163610164,32.717471127641865,17.531006378200978,9.172330097087379,206.84997688395745,160.13696255201108,4.218079329495487,20.520158187683325,29.862562163610164
19,pyt_2018_lwr5_2236_2021_0915,berry,20,1.5418451553022376,2.429966027253137,0.648687399666169,2.0259314099336208,"(478, 275, 581, 367)",167.98565602587541,102.56560258754043,37.41077204331318,33.27508265940094,41.96218631522175,18.287694228938463,14.341302207846997,201.37913092392068,167.98565602587541,5.853610265024393,19.802654064689943,33.27508265940094
20,pyt_2018_lwr5_2236_2021_0915,berry,21,1.484182283721831,2.213999422102809,0.6298547309332149,1.9108504241060102,"(478, 448, 560, 552)",120.58975150486187,26.401450841179194,22.59731440037043,35.28620782033477,12.934176419171152,11.299036214019774,36.12224108658744,210.63528322271955,120.58975150486187,70.30440854119406,13.301525165655429,35.28620782033477
21,pyt_2018_lwr5_2236_2021_0915,berry,22,1.9308122509602268,3.760279308661724,0.6306621874495577,2.4879758418009765,"(561, 164, 668, 297)",168.73164303889496,104.48436932024718,39.46419483824064,32.805703059184175,50.20856022038606,17.952239063229396,14.52998909487459,198.27544529262087,168.73164303889496,8.536592943548998,18.797675665977945,32.805703059184175
22,pyt_2018_lwr5_2236_2021_0915,berry,23,1.7848000881762591,2.8871864666378504,0.5087707911159378,2.0731744772997436,"(565, 368, 664, 479)",162.66895490590602,97.99526571191858,37.063794531897265,32.19985647663434,43.344480282482486,18.818405780289872,14.084980471061664,200.14984021777724,162.66895490590602,6.108683314618442,21.77416746593747,32.19985647663434
23,pyt_2018_lwr5_2236_2021_0915,berry,24,1.6402810933724492,2.9251173102639365,0.6997416192438921,2.296038973974415,"(578, 525, 667, 648)",133.60163551401868,68.07581775700935,19.524182242990655,28.336730187142724,42.456304907917705,7.719642035939826,20.43609813084112,217.9014018691589,133.60163551401868,37.70837905732037,12.803770541947307,28.336730187142724
24,pyt_2018_lwr5_2236_2021_0915,berry,25,1.7294677252780273,3.429836734009244,0.7361707048333624,2.5553755858268503,"(652, 830, 777, 940)",138.1566205041347,52.65378101026203,28.377702500747237,35.257079447218885,38.17956489995729,11.056996042527743,39.97040948490585,205.04523263923483,138.1566205041347,67.74719033662743,11.24549864838065,35.257079447218885
25,pyt_2018_lwr5_2236_2021_0915,berry,26,1.9506156097487894,3.476310560433998,0.5228113591395648,2.2882506423707194,"(653, 641, 761, 766)",170.26452373930994,95.0767718470461,37.55313083652806,31.6752312681198,35.61065914366601,18.846966658973443,12.708443920180871,201.29981323110195,170.26452373930994,7.100140626777013,21.854778307529028,31.6752312681198
26,pyt_2018_lwr5_2236_2021_0915,berry,27,2.0731238577889357,4.614235869216581,0.685272853643615,2.8465776487781844,"(753, 155, 893, 286)",157.3023772495001,83.40524327927128,37.16329704510109,33.18656839939461,47.05936263592308,16.554334314528248,15.093164481966971,197.10131081981783,157.3023772495001,26.908372120836578,16.764614961400266,33.18656839939461
27,pyt_2018_lwr5_2236_2021_0915,berry,28,1.8810673816787549,3.936606473626232,0.7141551413618846,2.6872872851871175,"(756, 357, 861, 500)",138.0259548611111,41.01284722222222,24.943402777777777,32.77203356497844,16.264091375856644,9.671860577583535,6.291927083333333,209.28098958333334,138.0259548611111,19.78786202294547,13.00567930404305,32.77203356497844
